program,age,gender,socioecoNomic_level,employed,semester,login_frequency,forum_participation,task_submisSions,late_submisSions,connection_time,resource_views,final_grade,dropout
0,0.2521988110255189,0,-0.04545715441109523,1,-1.3818200278316861,0.10293264652077688,1.4288924126193085,0.2187937401460828,-0.43128347381114507,0.00031709343418201923,-0.6056930937576043,0.18991291955803935,0
0,0.2521988110255189,1,-0.04545715441109523,0,1.2674018089666421,1.0997180543732668,0.5749917711038067,1.7277901738213575,-0.43128347381114507,-0.32809623538811705,-0.604920097316984,-0.025150243673600494,0
0,0.2521988110255189,0,-1.1856741108894058,1,0.38432786336719943,0.17707370991476373,0.06265138619450558,0.2187937401460828,-0.43128347381114507,-1.0198168092200846,1.756534242566307,-0.06816287631992869,0
0,0.2521988110255189,0,-1.1856741108894058,0,-1.3818200278316861,1.346854932353223,2.3681831182863604,0.2187937401460828,-0.43128347381114507,-0.9110298940476981,-0.6048834127401411,0.06087502161905552,0
0,0.2521988110255189,0,1.0947598020672153,0,1.2674018089666421,0.037029479059455236,-0.272340403938499,0.0032228210496150003,-0.43128347381114507,-1.5596462184717388,1.578352012186057,0.01786238897272732,0
0,0.2521988110255189,0,-0.04545715441109523,1,0.38432786336719943,0.16883581398209854,-0.4496889987147955,-1.2902026935291917,1.322991196690945,-1.8346923813604146,1.4001697818058068,0.10388765426538334,0
0,-3.96512575112344,0,-1.1856741108894058,1,1.2674018089666421,-1.1492275352443344,-0.48253133108077634,0.8655064974354862,-0.43128347381114507,-1.5350152188100665,1.5311861276736378,-0.06816287631992869,0
0,0.2521988110255189,0,-0.04545715441109523,1,-0.49874608223224337,-1.3139854538976385,-0.029307144430240767,0.6499355783390184,-0.43128347381114507,-1.4498330116467826,1.3949291279710934,-0.06816287631992869,0
0,0.2521988110255189,0,1.0947598020672153,0,1.2674018089666421,0.2594526692414158,0.44362244163988335,0.2187937401460828,-0.43128347381114507,-1.0341848923560601,-0.6060206346222738,-0.025150243673600494,0
0,0.2521988110255189,0,-0.04545715441109523,1,0.38432786336719943,-0.6631916752170873,0.6341079693625722,0.2187937401460828,-0.43128347381114507,-0.5097498578929512,-0.6065551813134147,0.06087502161905552,0
0,0.2521988110255189,0,-0.04545715441109523,0,-0.49874608223224337,-0.3089621501124834,0.548717905211022,0.4343646592425506,-0.43128347381114507,-0.9130824773528374,-0.6059839500454308,-0.06816287631992869,0
0,0.2521988110255189,0,-1.1856741108894058,0,1.2674018089666421,2.43425719546503,1.1201744883790887,0.4343646592425506,-0.43128347381114507,1.9276928169600505,-0.6023836208609828,0.31895081749702314,0
0,0.2521988110255189,1,1.0947598020672153,0,1.2674018089666421,-0.4654821728331223,-0.4759628646075802,0.2187937401460828,-0.43128347381114507,-1.5370678021152058,1.9137538576077044,-0.025150243673600494,0
0,0.2521988110255189,1,1.0947598020672153,1,-0.49874608223224337,-1.5858360196755903,-1.7371084274612445,-1.182417233980958,3.077265867193035,-1.5709354266500055,1.3530038972933875,-0.9284155292464878,1
0,0.2521988110255189,1,-0.04545715441109523,0,0.38432786336719943,0.2594526692414158,1.882116599269844,0.6499355783390184,-0.43128347381114507,0.005448551697030517,-0.6051899909894718,0.06087502161905552,0
0,0.2521988110255189,1,-0.04545715441109523,0,0.38432786336719943,-0.2760105663818226,-0.29861426983128364,-0.2123480980468528,1.322991196690945,-1.6171185510156412,1.3739665126322405,-0.842390263953832,1
0,0.2521988110255189,0,-0.04545715441109523,0,1.2674018089666421,-0.5066716524964484,0.5815602375770028,0.2187937401460828,-0.43128347381114507,-1.3348883465589778,-0.6066888179861998,-0.025150243673600494,0
0,0.2521988110255189,0,-0.04545715441109523,0,1.2674018089666421,0.16883581398209854,0.391074709854314,0.4343646592425506,-0.43128347381114507,-0.5251442326814963,-0.606602347197927,-0.06816287631992869,0
0,0.2521988110255189,0,-0.04545715441109523,0,-0.49874608223224337,0.3994969000967243,0.5618548381574143,0.0032228210496150003,-0.43128347381114507,-1.1142356412564958,-0.6063350738523566,0.06087502161905552,0
0,0.2521988110255189,0,-0.04545715441109523,0,1.2674018089666421,-0.4078169013044659,0.6012656369965914,0.6499355783390184,-0.43128347381114507,-1.0331586007034903,-0.6067700481206378,-0.06816287631992869,0
0,0.2521988110255189,0,-1.1856741108894058,0,-1.3818200278316861,0.6219200902786849,1.1070375554326963,0.4343646592425506,-0.43128347381114507,-1.156313599011853,-0.6060337362568606,0.10388765426538334,0
0,0.2521988110255189,0,-0.04545715441109523,0,-0.49874608223224337,0.10293264652077688,0.6012656369965914,0.2187937401460828,-0.43128347381114507,-1.0044224344315393,-0.6058293507573068,0.14690028691171114,0
0,0.2521988110255189,0,-0.04545715441109523,0,-1.3818200278316861,1.1326696381039276,1.4748716779316817,1.5122192547248896,-0.43128347381114507,0.33386188051932963,-0.6051218624896205,0.23292555220436717,0
0,0.2521988110255189,0,-0.04545715441109523,0,0.38432786336719943,-0.4654821728331223,0.6800872346749454,0.4343646592425506,-0.43128347381114507,1.9266665253074808,-0.6061621322758112,0.31895081749702314,0
0,-3.96512575112344,0,-1.1856741108894058,0,1.2674018089666421,-0.2595347745164922,-0.35773046809004916,0.4343646592425506,-0.43128347381114507,-1.6201974259733503,1.570491031433987,-0.06816287631992869,0
0,0.2521988110255189,0,1.0947598020672153,0,1.2674018089666421,-0.5396232362271092,-0.35773046809004916,0.2187937401460828,-0.43128347381114507,-1.5483570102934723,1.9216148383597744,-0.06816287631992869,0
0,0.2521988110255189,0,-0.04545715441109523,0,-0.49874608223224337,0.4983516512887068,1.1858591531110503,0.6499355783390184,-0.43128347381114507,-0.6195630647179076,-0.6058974792571581,0.06087502161905552,0
0,0.2521988110255189,0,-0.04545715441109523,1,-0.49874608223224337,-0.8279495938703914,0.1874522491852328,0.4343646592425506,-0.43128347381114507,-1.6581702171184287,1.7381919541448108,-0.24021340690524035,0
0,0.2521988110255189,0,-1.1856741108894058,0,1.2674018089666421,-0.3995790053718007,0.04951445324811325,0.4343646592425506,-0.43128347381114507,-1.4344386368582374,1.7932188194093,-0.1541881416125845,0
0,0.2521988110255189,0,-0.04545715441109523,1,-0.49874608223224337,-1.3057475579649733,-0.5679213952323265,0.8655064974354862,-0.43128347381114507,-1.937321546617383,1.4080307625578765,-0.06816287631992869,0
0,0.2521988110255189,0,-1.1856741108894058,0,1.2674018089666421,0.42421058789471994,1.2581122843162083,1.081077416531954,-0.43128347381114507,-0.9161613523105466,-0.6057743238920423,0.06087502161905552,0
0,0.2521988110255189,0,-1.1856741108894058,0,-0.49874608223224337,0.4159726919620547,1.3632077478873468,0.2187937401460828,-0.43128347381114507,-0.6185367730653377,-0.6061883355449846,0.06087502161905552,0
0,0.2521988110255189,0,-1.1856741108894058,0,1.2674018089666421,2.1706445256197435,1.875548132796648,0.6499355783390184,-0.43128347381114507,1.0071092046050432,-0.6041339992417771,0.31895081749702314,0
0,0.2521988110255189,0,-0.04545715441109523,1,1.2674018089666421,-1.7011665627329033,-1.835635424559187,-1.2902026935291917,3.077265867193035,-1.722826591230319,1.182682647665207,-0.9284155292464878,1
0,0.2521988110255189,0,-1.1856741108894058,0,-0.49874608223224337,1.8328907923804703,1.921527398109021,0.4343646592425506,-0.43128347381114507,0.9373213722303047,-0.603714746935,0.31895081749702314,0
0,0.2521988110255189,0,-0.04545715441109523,0,1.2674018089666421,-0.4572442769004571,0.5224440393182374,0.4343646592425506,-0.43128347381114507,-0.836110603410111,-0.6064503682367203,0.14690028691171114,0
0,0.2521988110255189,0,-0.04545715441109523,1,-1.3818200278316861,-0.8197116979377262,-0.272340403938499,-0.2123480980468528,1.322991196690945,-0.9048721441322798,1.6936463965497484,-0.3262386721978963,0
0,0.2521988110255189,0,-1.1856741108894058,1,1.2674018089666421,-0.57257481995777,0.8508673629780458,0.0032228210496150003,-0.43128347381114507,-0.939766060319649,-0.606374378756117,0.01786238897272732,0
0,0.2521988110255189,0,2.2349767585455256,0,1.2674018089666421,-0.004160000603870792,1.290954616682189,0.2187937401460828,-0.43128347381114507,-0.31885961051498996,-0.6056590295076786,0.14690028691171114,0
0,0.2521988110255189,0,-1.1856741108894058,0,0.38432786336719943,1.6351812899965052,0.6538133687821607,1.081077416531954,-0.43128347381114507,0.21789092377895533,-0.6043672083374219,0.23292555220436717,0
0,0.2521988110255189,0,-1.1856741108894058,0,-1.3818200278316861,-0.11949054366118368,0.036377520301720916,1.081077416531954,-0.43128347381114507,-1.207628181640337,-0.6063560364676954,0.10388765426538334,0
0,0.2521988110255189,1,-0.04545715441109523,1,-0.49874608223224337,-0.8197116979377262,-0.311751202777676,0.4343646592425506,1.322991196690945,-1.526804885589509,1.578352012186057,-0.24021340690524035,0
0,0.2521988110255189,1,-0.04545715441109523,1,-0.49874608223224337,0.8855327601239714,0.3976431763275102,-1.3979881530774256,1.322991196690945,1.9328242752228986,-0.6067621871398857,0.31895081749702314,0
0,0.2521988110255189,0,1.0947598020672153,0,0.38432786336719943,-0.2842484623144878,1.6390833397615858,0.0032228210496150003,-0.43128347381114507,-0.5210390660712177,-0.6057848051997118,0.06087502161905552,0
0,0.2521988110255189,0,1.0947598020672153,0,0.38432786336719943,-0.020635792469201206,0.09549371856048643,0.6499355783390184,-0.43128347381114507,-1.1265511410873317,1.9111335306903479,-0.1541881416125845,0
0,0.2521988110255189,1,1.0947598020672153,0,-0.49874608223224337,-0.32543794197781384,-0.37743586750963765,0.2187937401460828,-0.43128347381114507,-1.3133362218550146,1.4237527240620163,-0.24021340690524035,0
0,0.2521988110255189,0,-0.04545715441109523,1,-0.49874608223224337,0.21002529364542458,0.8640042959244381,0.6499355783390184,-0.43128347381114507,-0.5210390660712177,-0.6061097257374639,0.06087502161905552,0
0,0.2521988110255189,0,-1.1856741108894058,1,0.38432786336719943,-0.7702843223417349,-0.029307144430240767,0.2187937401460828,-0.43128347381114507,-1.0454741005343267,1.8927912422688515,-0.19720077425891253,0
0,0.2521988110255189,1,2.2349767585455256,0,-0.49874608223224337,-0.41605479723713107,-0.738701523535427,-1.074631774432724,-0.43128347381114507,1.921535067044632,-0.6063848600637863,0.14690028691171114,0
0,0.2521988110255189,0,-1.1856741108894058,0,-0.49874608223224337,-0.020635792469201206,-0.351162001616853,-0.8590608553362562,-0.43128347381114507,0.7977457074808275,-0.6055358741425629,0.10388765426538334,0
0,0.2521988110255189,0,-0.04545715441109523,0,-1.3818200278316861,-0.09477685586318806,-0.40370973340242233,-0.9668463148844901,-0.43128347381114507,0.705379458749556,-0.6056144839500835,0.10388765426538334,0
0,0.2521988110255189,1,1.0947598020672153,1,-0.49874608223224337,-0.41605479723713107,-0.738701523535427,-1.074631774432724,-0.43128347381114507,1.921535067044632,-0.6063848600637863,0.10388765426538334,0
0,0.2521988110255189,0,-1.1856741108894058,1,-0.49874608223224337,-0.21010739892050095,-0.4759628646075802,-0.9668463148844901,1.322991196690945,0.5206469612870123,-0.6057455002959514,0.10388765426538334,0
0,0.2521988110255189,1,-1.1856741108894058,1,-1.3818200278316861,-0.41605479723713107,-0.738701523535427,-1.074631774432724,-0.43128347381114507,1.921535067044632,-0.6063848600637863,0.18991291955803935,0
0,0.2521988110255189,0,1.0947598020672153,0,-1.3818200278316861,0.06998106279011607,-0.15410800742096795,-0.8590608553362562,-0.43128347381114507,1.0440557040975518,-0.6052240552393975,0.10388765426538334,0
0,0.2521988110255189,0,-1.1856741108894058,0,0.38432786336719943,-0.1524421273918445,-0.5285105963931496,-0.9668463148844901,1.322991196690945,0.5257784195498612,-0.6058660353341498,0.01786238897272732,0
0,0.2521988110255189,0,1.0947598020672153,0,-0.49874608223224337,-0.22658319078583136,-0.627037593491092,-0.9668463148844901,1.322991196690945,0.48985821170992205,-0.605881757295654,0.18991291955803935,0
0,0.2521988110255189,0,1.0947598020672153,0,-1.3818200278316861,-0.05358737619986203,-0.14097107447457563,-0.9668463148844901,-0.43128347381114507,0.7956931241756878,-0.6053262479891743,0.01786238897272732,0
0,0.2521988110255189,0,-0.04545715441109523,0,-0.49874608223224337,-0.20186950298783574,-0.6073321940715035,-0.8590608553362562,-0.43128347381114507,0.3974919629786502,-0.6060284956030259,-0.025150243673600494,0
0,0.2521988110255189,0,-1.1856741108894058,0,0.38432786336719943,-0.012397896536535998,-0.311751202777676,-0.8590608553362562,-0.43128347381114507,0.902427456042935,-0.6054520236812074,0.18991291955803935,0
0,0.2521988110255189,0,-0.04545715441109523,0,-0.49874608223224337,-0.24305898265116177,-0.2657719374653028,-0.9668463148844901,-0.43128347381114507,0.5206469612870123,-0.6058476930457283,-0.025150243673600494,0
0,-3.96512575112344,0,-0.04545715441109523,0,-1.3818200278316861,-0.02887368840186641,-0.3971412669292262,-0.8590608553362562,-0.43128347381114507,0.8316133320156269,-0.6055568367579017,0.18991291955803935,0
0,0.2521988110255189,0,2.2349767585455256,0,-0.49874608223224337,0.07821895872278127,-0.24606653804571432,-0.8590608553362562,-0.43128347381114507,1.0235298710461578,-0.6053026650469181,0.14690028691171114,0
0,0.2521988110255189,0,2.2349767585455256,0,-1.3818200278316861,-0.24305898265116177,-0.2657719374653028,-0.9668463148844901,-0.43128347381114507,0.5206469612870123,-0.6058476930457283,0.10388765426538334,0
0,0.2521988110255189,1,-1.1856741108894058,1,-0.49874608223224337,-0.5808127158904353,-0.5285105963931496,-1.2902026935291917,-0.43128347381114507,-0.033550531100617405,-0.6062328811025797,0.01786238897272732,0
0,0.2521988110255189,0,-1.1856741108894058,0,1.2674018089666421,0.07821895872278127,-0.311751202777676,-0.8590608553362562,-0.43128347381114507,1.0030040379947645,-0.6052266755663148,0.14690028691171114,0
0,0.2521988110255189,1,1.0947598020672153,0,1.2674018089666421,0.09469475058811168,-0.2066557392065373,-0.8590608553362562,-0.43128347381114507,1.0389242458347037,-0.605213573931728,0.10388765426538334,0
0,0.2521988110255189,0,-1.1856741108894058,0,1.2674018089666421,-0.2595347745164922,-0.43655206576840316,-0.9668463148844901,-0.43128347381114507,1.9471923583588742,-0.606073041160621,16.663751223101652,0
0,0.2521988110255189,0,2.2349767585455256,1,-0.49874608223224337,-0.3995790053718007,-0.6598799258570729,-0.9668463148844901,-0.43128347381114507,1.921535067044632,-0.6062905282947616,0.18991291955803935,0
0,0.2521988110255189,0,-0.04545715441109523,1,1.2674018089666421,-0.5643369240251048,-0.587626794651915,-1.2902026935291917,-0.43128347381114507,1.9400083167908864,-0.6063036299293484,0.14690028691171114,0
0,-3.96512575112344,0,2.2349767585455256,0,-0.49874608223224337,-0.24305898265116177,-0.2657719374653028,-0.9668463148844901,-0.43128347381114507,0.5206469612870123,-0.6058476930457283,-0.025150243673600494,0
0,0.2521988110255189,0,-0.04545715441109523,0,1.2674018089666421,-0.012397896536535998,-0.311751202777676,-0.8590608553362562,-0.43128347381114507,0.890111956212099,-0.6054520236812074,0.01786238897272732,0
0,-3.96512575112344,0,2.2349767585455256,0,-1.3818200278316861,-0.012397896536535998,-0.3248881357240683,-0.8590608553362562,-0.43128347381114507,0.8162189572270818,-0.605580419700158,0.14690028691171114,0
0,0.2521988110255189,1,-1.1856741108894058,0,0.38432786336719943,0.004077895328794413,-0.2263611386261258,-0.8590608553362562,-0.43128347381114507,0.900374872737796,-0.6054232000851165,0.18991291955803935,0
0,0.2521988110255189,0,1.0947598020672153,0,1.2674018089666421,0.020553687194124825,-0.25263500451891047,-0.8590608553362562,-0.43128347381114507,0.9188481224840503,-0.6052948040661661,0.06087502161905552,0
0,0.2521988110255189,0,2.2349767585455256,0,-0.49874608223224337,-0.012397896536535998,-0.311751202777676,-0.8590608553362562,-0.43128347381114507,0.8921645395172387,-0.6054520236812074,0.01786238897272732,0
0,0.2521988110255189,0,2.2349767585455256,1,0.38432786336719943,-1.4622675806856122,-1.8881831563447564,-1.8291299912703614,1.322991196690945,-1.775167465511373,0.5957294181773239,-0.8854028966001598,1
0,0.2521988110255189,1,2.2349767585455256,0,-0.49874608223224337,0.17707370991476373,-0.11469720858179096,-0.8590608553362562,-0.43128347381114507,1.2390511180857917,-0.6050170494129262,0.06087502161905552,0
0,0.2521988110255189,0,-0.04545715441109523,0,-0.49874608223224337,-0.012397896536535998,-0.311751202777676,-0.8590608553362562,-0.43128347381114507,0.890111956212099,-0.6054520236812074,0.06087502161905552,0
0,0.2521988110255189,0,2.2349767585455256,0,1.2674018089666421,-0.1771558151898401,-0.48909979755397254,-0.8590608553362562,-0.43128347381114507,0.6335390430696778,-0.6057481206228688,0.06087502161905552,0
0,0.2521988110255189,1,-0.04545715441109523,1,0.38432786336719943,-1.684690770867573,-1.9013200892911486,-1.7213445317221274,1.322991196690945,-1.5514358852511814,0.8341791676567765,-0.713352366014848,1
0,0.2521988110255189,0,-1.1856741108894058,0,-1.3818200278316861,-0.20186950298783574,-0.5547844622859343,-0.9668463148844901,-0.43128347381114507,0.5206469612870123,-0.6057507409497861,0.06087502161905552,0
0,0.2521988110255189,0,1.0947598020672153,0,-0.49874608223224337,0.10293264652077688,-0.25263500451891047,-0.8590608553362562,-0.43128347381114507,1.001977746342195,-0.6051559267395461,0.18991291955803935,0
0,0.2521988110255189,1,1.0947598020672153,0,-0.49874608223224337,0.16059791804943332,-0.1278341415281833,-0.8590608553362562,-0.43128347381114507,1.105633203251733,-0.60522143491248,0.06087502161905552,0
0,0.2521988110255189,1,1.0947598020672153,0,0.38432786336719943,0.10293264652077688,-0.23292960509932198,-0.8590608553362562,-0.43128347381114507,1.0337927875718547,-0.6052686007969925,0.14690028691171114,0
0,0.2521988110255189,0,1.0947598020672153,0,-0.49874608223224337,-0.11949054366118368,-0.5219421299199534,-0.8590608553362562,-0.43128347381114507,0.684853625698162,-0.6056799921230175,0.18991291955803935,0
0,0.2521988110255189,0,1.0947598020672153,1,0.38432786336719943,-0.3995790053718007,-0.6598799258570729,-0.9668463148844901,-0.43128347381114507,1.921535067044632,-0.6062905282947616,0.18991291955803935,0
0,0.2521988110255189,0,-1.1856741108894058,0,1.2674018089666421,-0.012397896536535998,-0.311751202777676,-0.8590608553362562,-0.43128347381114507,0.890111956212099,-0.6054520236812074,0.06087502161905552,0
0,0.2521988110255189,0,-0.04545715441109523,1,1.2674018089666421,-0.35838952570847465,-0.5416475293395419,-1.074631774432724,-0.43128347381114507,0.29486279772168167,-0.6060258752761085,0.14690028691171114,0
0,0.2521988110255189,0,2.2349767585455256,0,0.38432786336719943,0.10293264652077688,-0.2920458033580875,-0.8590608553362562,-0.43128347381114507,0.8264818737527788,-0.6054389220466206,0.06087502161905552,0
0,0.2521988110255189,0,-1.1856741108894058,0,-0.49874608223224337,-0.16891791925717492,-0.39057280045603,-0.9668463148844901,-0.43128347381114507,0.5052525864984672,-0.6058634150072325,0.06087502161905552,0
0,0.2521988110255189,0,1.0947598020672153,0,-1.3818200278316861,-0.012397896536535998,-0.311751202777676,-0.8590608553362562,-0.43128347381114507,0.8921645395172387,-0.6054520236812074,0.06087502161905552,0
0,0.2521988110255189,0,2.2349767585455256,0,1.2674018089666421,-0.06182527213252723,-0.4496889987147955,-0.9668463148844901,-0.43128347381114507,0.7310367500637981,-0.6054598846619595,0.10388765426538334,0
0,0.2521988110255189,0,1.0947598020672153,0,1.2674018089666421,-0.21010739892050095,-0.5022367305003649,-1.074631774432724,-0.43128347381114507,0.47959529518422506,-0.6056957140845216,0.06087502161905552,0
0,0.2521988110255189,0,2.2349767585455256,0,1.2674018089666421,-0.11949054366118368,-0.5219421299199534,-0.8590608553362562,-0.43128347381114507,0.684853625698162,-0.6056799921230175,0.23292555220436717,0
0,0.2521988110255189,0,1.0947598020672153,0,1.2674018089666421,-0.2595347745164922,-0.5022367305003649,-0.9668463148844901,-0.43128347381114507,1.9400083167908864,-0.6059158215455797,0.06087502161905552,0
0,0.2521988110255189,0,-1.1856741108894058,0,-1.3818200278316861,-0.16891791925717492,-0.4496889987147955,-0.8590608553362562,-0.43128347381114507,0.6130132100182838,-0.6058791369687366,0.06087502161905552,0
2,0.2521988110255189,0,-0.04545715441109523,0,-1.3818200278316861,-0.9350422409950391,1.1727222201646579,0.8655064974354862,-0.43128347381114507,-1.4190442620696921,-0.6065840049095056,-0.1541881416125845,0
2,0.2521988110255189,0,1.0947598020672153,0,1.2674018089666421,2.2118340052830696,0.43705397516668715,-0.2123480980468528,-0.43128347381114507,-0.6493255226424284,-0.6050537339897692,-0.025150243673600494,0
2,0.2521988110255189,0,-1.1856741108894058,1,0.38432786336719943,-0.9350422409950391,0.6341079693625722,0.2187937401460828,-0.43128347381114507,-1.3164150968127235,-0.6063848600637863,-0.28322603955156833,0
2,0.2521988110255189,0,-0.04545715441109523,0,-0.49874608223224337,-0.9268043450623739,-0.7518384564818192,-0.4279190171433206,-0.43128347381114507,-1.1019201414256594,-0.6059132012186622,-0.19720077425891253,0
2,0.2521988110255189,1,1.0947598020672153,0,0.38432786336719943,0.33359373263540265,0.5290125057914336,0.5421501187907845,-0.43128347381114507,1.460730115040844,-0.6052057129509759,0.14690028691171114,0
2,0.2521988110255189,1,1.0947598020672153,0,1.2674018089666421,0.9514359275852932,-0.01617021148384843,-0.5357044766915545,-0.43128347381114507,1.1364219528288233,-0.6050799372589428,0.10388765426538334,0
2,0.2521988110255189,1,1.0947598020672153,1,-0.49874608223224337,-0.32543794197781384,1.6522202727079782,-0.6434899362397885,-0.43128347381114507,0.4180177960300438,-0.6054546440081248,-0.06816287631992869,0
2,0.2521988110255189,0,-0.04545715441109523,0,-0.49874608223224337,0.8690569682586411,1.2712492172626004,0.1110082805978489,-0.43128347381114507,-0.9284768521413825,-0.6061673729296458,-0.1541881416125845,0
2,0.2521988110255189,0,-1.1856741108894058,0,0.38432786336719943,1.0914801584406015,1.0610582901203232,-0.1045626384986189,-0.43128347381114507,-0.7416917713736998,-0.6059053402379101,-0.1541881416125845,0
2,0.2521988110255189,0,-0.04545715441109523,0,-0.49874608223224337,-1.4952191644162731,-1.914457022237541,-0.8590608553362562,1.322991196690945,-1.090630933247393,1.8665879730952852,-0.45527657013688017,1
2,0.2521988110255189,0,-1.1856741108894058,1,-1.3818200278316861,2.112979254091087,0.17431531623884045,0.2187937401460828,1.322991196690945,-1.3061521802870266,-0.6060049126607697,-0.36925130484422436,0
2,0.2521988110255189,0,-1.1856741108894058,0,0.38432786336719943,-0.18539371112250533,-0.5219421299199534,1.1888628760801878,-0.43128347381114507,1.2185252850343984,-0.6049489209130751,0.06087502161905552,0
2,0.2521988110255189,1,-0.04545715441109523,1,-0.49874608223224337,-0.39134110943913547,-0.6533114593838767,0.3265791996943167,-0.43128347381114507,-1.0187905175675152,-0.6055253928348935,-0.28322603955156833,0
2,-3.96512575112344,0,-1.1856741108894058,0,1.2674018089666421,-0.729094842678409,1.7507472698059208,0.6499355783390184,-0.43128347381114507,0.6438019595953748,-0.6050642152974387,-0.025150243673600494,0
2,0.2521988110255189,0,-0.04545715441109523,0,1.2674018089666421,1.1326696381039276,1.5865356079760167,-0.6434899362397885,-0.43128347381114507,-1.1532347240541436,-0.6052476381816536,-0.24021340690524035,0
2,0.2521988110255189,0,-1.1856741108894058,0,-1.3818200278316861,-0.11125264772851848,-0.38400433398283385,0.4343646592425506,-0.43128347381114507,1.321154450291367,-0.6056537888538439,0.18991291955803935,0
2,0.2521988110255189,1,-0.04545715441109523,0,-1.3818200278316861,2.3271645483403827,0.4567593745862757,-0.3201335575950867,-0.43128347381114507,-0.11565386330619228,-0.6047235727981823,0.2759381848506954,0
2,0.2521988110255189,0,1.0947598020672153,1,-1.3818200278316861,0.7619643211339934,1.0282159577543424,-0.7512753957880223,-0.43128347381114507,-0.7211659383223062,-0.6050589746436039,0.18991291955803935,0
2,0.2521988110255189,1,1.0947598020672153,1,-1.3818200278316861,-0.251296878583827,-0.21322420567973346,0.3265791996943167,-0.43128347381114507,-0.33117511034582586,-0.6058712759879845,-0.11117550896625651,0
2,0.2521988110255189,1,-0.04545715441109523,0,0.38432786336719943,2.3106887564750522,0.7983196311924764,1.8355756333695914,-0.43128347381114507,1.31089153376567,-0.6053760342006042,0.10388765426538334,0
2,0.2521988110255189,0,-1.1856741108894058,0,1.2674018089666421,-1.1245138474463388,1.4880086108780741,1.1888628760801878,-0.43128347381114507,0.028026968053563833,-0.6059918110261829,-0.06816287631992869,0
2,0.2521988110255189,1,1.0947598020672153,0,-0.49874608223224337,0.6301579862113501,1.0019420918615576,1.8355756333695914,-0.43128347381114507,-0.1259167798318889,-0.6052345365470668,0.18991291955803935,0
2,0.2521988110255189,0,-1.1856741108894058,0,-1.3818200278316861,-0.7867601142070654,-0.25920347099210667,0.5421501187907845,-0.43128347381114507,1.757328402633483,-0.6055122912003066,0.01786238897272732,0
2,0.2521988110255189,0,-0.04545715441109523,0,-0.49874608223224337,1.7257981452558224,1.1201744883790887,0.9732919569837201,-0.43128347381114507,1.3314173668170632,-0.6054494033542901,0.06087502161905552,0
2,0.2521988110255189,1,-1.1856741108894058,0,1.2674018089666421,0.7290127374033325,1.6587887391811744,0.2187937401460828,-0.43128347381114507,0.17170779941331957,-0.6058083881419679,-0.06816287631992869,0
2,0.2521988110255189,1,-1.1856741108894058,0,-1.3818200278316861,-0.5808127158904353,-0.25920347099210667,1.6200047142731235,-0.43128347381114507,-0.6390626061167314,-0.6052738414508272,0.23292555220436717,0
2,0.2521988110255189,1,-0.04545715441109523,0,0.38432786336719943,0.5313032350193676,1.6193779403419974,1.6200047142731235,-0.43128347381114507,-0.38659485958458917,-0.6059865703723483,-0.11117550896625651,0
2,0.2521988110255189,0,-0.04545715441109523,0,1.2674018089666421,-0.12772843959384889,0.7654772988264955,0.7577210378872523,-0.43128347381114507,1.3293647835119242,-0.6051795096818023,0.14690028691171114,0
2,-3.96512575112344,1,-1.1856741108894058,0,1.2674018089666421,0.14412212618410292,-0.17381340684055646,0.7577210378872523,-0.43128347381114507,1.0337927875718547,-0.6052817024315793,0.2759381848506954,0
2,0.2521988110255189,1,-0.04545715441109523,1,1.2674018089666421,-0.3748653175738051,0.41734857574709866,-0.2123480980468528,-0.43128347381114507,1.1466848693545202,-0.6053157666815049,-0.06816287631992869,0
2,-3.96512575112344,0,-0.04545715441109523,0,1.2674018089666421,1.62694339406384,1.2712492172626004,-0.4279190171433206,-0.43128347381114507,1.7511706527180646,-0.6048048029326204,-0.06816287631992869,0
2,0.2521988110255189,1,-1.1856741108894058,0,-0.49874608223224337,0.3830211082313939,1.166153753691462,0.4343646592425506,-0.43128347381114507,-0.8443209366306683,-0.6049829851630006,0.14690028691171114,0
2,0.2521988110255189,0,-0.04545715441109523,0,0.38432786336719943,-0.613764299621096,0.06921985266770175,0.3265791996943167,-0.43128347381114507,-0.8545838531563653,-0.6054048577966951,-0.1541881416125845,0
